,Date,MinTemp,MaxTemp,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainTomorrow
40631,2010-12-30,23.8,30.5,9.0,19.0,79.0,72.0,1006.5,1003.9,27.0,29.6,No
40632,2010-12-31,26.2,32.1,19.0,17.0,77.0,70.0,1007.3,1005.3,29.2,30.7,No
40633,2011-01-03,25.8,32.7,11.0,9.0,80.0,96.0,1006.7,1005.4,28.8,24.3,Yes
40634,2011-01-14,24.6,31.2,30.0,26.0,74.0,72.0,1005.5,1002.8,28.8,30.2,Yes
40635,2011-01-17,23.3,30.9,26.0,17.0,73.0,79.0,1006.2,1004.2,29.7,29.4,Yes
40636,2011-01-19,24.8,30.6,24.0,30.0,87.0,73.0,1005.9,1003.5,25.7,30.3,Yes
40637,2011-01-20,24.8,31.8,19.0,19.0,84.0,76.0,1006.0,1003.9,28.0,29.9,Yes
40638,2011-01-22,23.2,29.3,15.0,15.0,85.0,79.0,1007.3,1005.5,26.7,28.1,Yes
40639,2011-01-24,23.9,29.7,19.0,13.0,93.0,97.0,1005.7,1004.7,25.8,24.6,Yes
40640,2011-01-26,22.6,31.4,7.0,11.0,89.0,62.0,1011.2,1008.9,24.5,30.6,No
40641,2011-01-28,24.1,32.7,9.0,20.0,78.0,53.0,1007.6,1005.1,28.6,32.1,No
40642,2011-01-31,23.1,32.0,13.0,17.0,86.0,63.0,1007.6,1003.7,25.5,31.3,No
40643,2011-02-08,23.9,28.3,17.0,17.0,95.0,76.0,1008.1,1005.0,23.9,27.6,Yes
40644,2011-02-10,24.7,32.0,4.0,37.0,77.0,84.0,1009.3,1006.2,28.7,25.1,Yes
40645,2011-02-11,24.4,30.5,7.0,9.0,89.0,87.0,1009.5,1005.8,26.3,26.0,Yes
40646,2011-02-12,23.2,31.4,13.0,17.0,95.0,66.0,1007.7,1004.2,24.2,30.2,Yes
40647,2011-02-13,23.9,31.5,6.0,22.0,82.0,66.0,1007.5,1004.0,27.5,30.9,Yes
40648,2011-02-14,23.0,27.6,7.0,30.0,94.0,92.0,1006.7,1005.0,25.2,24.5,Yes
40649,2011-02-17,23.4,28.6,31.0,20.0,84.0,84.0,1002.1,999.7,25.5,27.1,Yes
40650,2011-02-22,24.6,31.2,15.0,17.0,76.0,87.0,1008.5,1006.0,27.6,27.6,No
40651,2011-02-27,23.4,31.4,17.0,20.0,87.0,66.0,1004.0,1002.1,27.3,30.9,Yes
40652,2011-03-02,27.0,31.4,15.0,26.0,87.0,67.0,1007.1,1004.3,27.1,30.7,No
40653,2011-03-03,26.5,31.1,22.0,24.0,89.0,73.0,1006.6,1004.5,27.7,29.5,Yes
40654,2011-03-11,25.2,30.2,31.0,26.0,83.0,85.0,1005.9,1003.4,28.6,27.4,Yes
40655,2011-03-15,24.6,31.2,13.0,13.0,85.0,78.0,1008.8,1006.0,28.5,28.4,Yes
40656,2011-03-16,25.1,31.3,19.0,17.0,80.0,68.0,1008.9,1006.0,27.7,31.0,No
40657,2011-03-17,24.9,31.4,7.0,19.0,85.0,71.0,1010.2,1006.9,28.3,29.9,No
40658,2011-03-18,25.7,31.3,7.0,20.0,84.0,70.0,1009.6,1005.8,28.1,29.1,No
40659,2011-03-19,25.7,28.3,11.0,19.0,94.0,80.0,1008.9,1006.2,26.0,27.2,Yes
40660,2011-03-24,25.4,33.3,15.0,19.0,76.0,78.0,1008.0,1004.3,28.4,29.4,Yes
40661,2011-03-29,23.9,32.0,24.0,19.0,86.0,70.0,1006.4,1003.0,25.7,29.2,Yes
40662,2011-03-31,24.2,26.6,24.0,9.0,90.0,96.0,1004.8,1001.5,25.1,25.3,No
40663,2011-05-03,22.4,33.0,9.0,20.0,65.0,57.0,1010.3,1007.6,28.1,30.9,No
40664,2011-05-05,21.7,31.2,24.0,11.0,56.0,36.0,1013.0,1009.7,24.5,30.5,No
40665,2011-05-14,16.0,29.9,24.0,15.0,52.0,40.0,1014.9,1010.9,22.9,29.5,No
40666,2011-05-16,20.6,30.4,22.0,13.0,54.0,33.0,1016.2,1012.1,23.1,29.6,No
40667,2011-05-17,20.6,30.8,24.0,20.0,64.0,42.0,1015.1,1011.0,23.7,30.0,No
40668,2011-05-21,21.0,32.0,17.0,19.0,70.0,31.0,1013.6,1009.2,24.8,31.9,No
40669,2011-05-22,20.2,32.2,19.0,11.0,65.0,30.0,1013.2,1009.4,25.5,31.3,No
40670,2011-05-25,18.9,28.8,26.0,17.0,41.0,27.0,1013.7,1010.0,20.7,28.2,No
40671,2011-06-05,16.4,30.6,19.0,11.0,53.0,21.0,1014.2,1010.4,21.9,29.8,No
40672,2011-06-06,17.4,29.4,19.0,20.0,56.0,39.0,1013.9,1009.8,22.3,29.0,No
40673,2011-06-12,15.1,25.4,33.0,19.0,38.0,26.0,1017.0,1012.6,17.1,24.7,No
40674,2011-06-16,13.7,26.6,17.0,15.0,40.0,24.0,1018.7,1014.9,18.6,25.5,No
40675,2011-06-17,13.7,27.6,20.0,13.0,44.0,22.0,1017.3,1014.1,17.7,26.9,No
40676,2011-07-03,19.9,30.5,13.0,24.0,75.0,45.0,1014.7,1011.6,24.3,28.0,No
40677,2011-07-05,18.3,31.2,19.0,13.0,62.0,23.0,1017.1,1012.0,23.7,30.4,No
40678,2011-07-08,19.5,30.5,30.0,26.0,30.0,21.0,1017.9,1013.4,23.7,29.8,No
40679,2011-07-13,18.7,31.2,20.0,24.0,70.0,39.0,1013.1,1010.4,24.1,30.4,No
40680,2011-07-18,20.2,32.8,15.0,13.0,63.0,31.0,1014.9,1011.0,24.6,32.0,No
40681,2011-07-21,19.2,30.6,15.0,17.0,44.0,43.0,1014.2,1010.2,22.2,29.3,No
40682,2011-07-24,18.2,30.8,15.0,15.0,38.0,19.0,1014.3,1010.7,22.9,29.9,No
40683,2011-07-28,19.8,31.9,17.0,24.0,60.0,29.0,1016.2,1011.3,23.8,31.7,No
40684,2011-07-30,17.9,32.8,7.0,9.0,93.0,21.0,1014.4,1010.4,21.4,32.6,No
40685,2011-08-03,18.2,30.6,24.0,13.0,74.0,25.0,1016.5,1012.3,23.4,30.1,No
40686,2011-08-06,19.5,31.0,24.0,17.0,64.0,30.0,1015.1,1010.6,23.8,30.1,No
40687,2011-08-07,18.8,31.8,17.0,20.0,70.0,37.0,1015.3,1011.2,24.8,29.9,No
40688,2011-08-10,19.5,31.1,17.0,22.0,74.0,36.0,1014.7,1010.4,24.7,29.4,No
40689,2011-08-13,19.6,33.1,13.0,20.0,68.0,21.0,1014.3,1010.8,25.0,31.9,No
40690,2011-08-14,17.7,33.2,13.0,20.0,54.0,15.0,1015.8,1012.2,25.4,32.0,No
40691,2011-08-16,16.7,30.7,4.0,17.0,67.0,46.0,1015.2,1011.0,25.2,29.5,No
40692,2011-08-23,16.9,30.7,28.0,28.0,32.0,13.0,1017.5,1012.4,23.5,29.9,No
40693,2011-08-28,20.2,34.2,7.0,24.0,71.0,57.0,1014.9,1010.6,26.6,29.3,No
40694,2011-08-30,20.7,34.0,13.0,24.0,88.0,49.0,1014.9,1010.9,25.4,30.2,No
40695,2011-09-03,23.7,32.1,6.0,22.0,79.0,61.0,1015.2,1011.2,26.4,30.5,No
40696,2011-09-09,22.0,32.1,17.0,24.0,76.0,62.0,1014.7,1011.0,26.7,29.7,Yes
40697,2011-09-22,24.5,32.8,13.0,22.0,72.0,57.0,1015.3,1010.1,27.7,31.2,No
40698,2011-09-25,23.8,32.1,15.0,30.0,73.0,61.0,1013.5,1009.4,27.6,30.5,No
40699,2011-10-03,24.2,33.1,11.0,20.0,77.0,39.0,1012.5,1008.5,27.8,32.4,No
40700,2011-10-07,24.2,33.5,13.0,30.0,77.0,58.0,1013.1,1009.0,28.4,31.9,No
40701,2011-10-11,26.6,32.9,15.0,31.0,67.0,61.0,1011.5,1008.4,29.9,31.7,No
40702,2011-10-17,22.2,33.2,26.0,17.0,71.0,40.0,1014.4,1010.6,27.5,31.7,No
40703,2011-10-26,23.6,32.4,7.0,19.0,72.0,75.0,1011.8,1008.2,29.3,29.5,Yes
40704,2011-11-05,25.4,33.1,9.0,26.0,70.0,62.0,1011.3,1006.1,29.7,32.2,No
40705,2011-11-13,24.2,32.4,9.0,19.0,81.0,62.0,1011.8,1007.9,29.1,31.5,Yes
40706,2011-11-16,25.7,32.3,11.0,13.0,67.0,78.0,1010.9,1007.8,30.1,28.4,No
40707,2011-11-17,25.3,30.0,9.0,13.0,70.0,80.0,1010.9,1008.8,29.7,26.8,Yes
40708,2011-11-18,23.3,32.9,9.0,15.0,71.0,51.0,1010.8,1006.1,28.7,32.1,No
40709,2011-11-19,25.2,32.2,13.0,22.0,89.0,70.0,1010.0,1006.0,27.7,30.8,No
40710,2011-11-24,25.2,33.3,28.0,19.0,77.0,55.0,1008.6,1005.8,27.9,32.8,No
40711,2011-11-26,26.3,34.8,9.0,13.0,81.0,57.0,1009.4,1006.6,29.0,32.6,No
40712,2011-12-02,22.4,33.6,13.0,11.0,75.0,57.0,1007.4,1003.9,27.0,32.0,No
40713,2011-12-06,27.0,33.6,13.0,30.0,69.0,63.0,1007.2,1005.0,30.6,32.4,No
40714,2011-12-10,26.0,34.4,9.0,17.0,72.0,52.0,1008.4,1005.7,30.7,34.2,No
40715,2011-12-11,28.6,33.3,17.0,24.0,68.0,62.0,1009.7,1006.6,30.5,32.4,No
40716,2011-12-12,28.5,31.6,17.0,28.0,81.0,80.0,1008.9,1006.6,29.4,25.5,Yes
40717,2011-12-13,22.4,33.1,13.0,24.0,70.0,64.0,1007.8,1005.0,30.1,32.3,No
40718,2011-12-17,24.8,33.9,9.0,15.0,69.0,59.0,1006.9,1003.5,30.2,32.6,Yes
40719,2011-12-20,25.0,31.5,13.0,7.0,83.0,90.0,1006.5,1003.8,28.9,27.4,Yes
40720,2011-12-23,25.9,31.9,19.0,13.0,74.0,89.0,1001.9,999.3,28.9,27.3,Yes
40721,2011-12-24,24.4,31.7,19.0,11.0,84.0,91.0,1001.7,999.1,26.9,28.2,Yes
40722,2011-12-31,25.5,33.5,17.0,30.0,76.0,66.0,1009.1,1005.8,30.3,32.9,Yes
40723,2012-01-02,24.2,34.7,11.0,15.0,63.0,51.0,1009.2,1006.7,29.0,33.6,Yes
40724,2012-01-05,25.9,34.1,13.0,28.0,72.0,50.0,1010.9,1007.6,30.2,33.0,No
40725,2012-01-11,25.8,34.7,9.0,17.0,74.0,51.0,1010.1,1006.4,29.9,33.6,No
40726,2012-01-24,24.7,27.7,24.0,7.0,96.0,98.0,1000.7,997.9,24.9,25.1,Yes
40727,2012-01-26,23.3,29.7,39.0,24.0,85.0,79.0,1003.6,1002.2,23.6,28.7,Yes
40728,2012-01-27,23.4,34.3,24.0,30.0,79.0,59.0,1005.4,1002.8,29.6,32.0,Yes
40729,2012-02-01,22.4,30.8,13.0,17.0,83.0,75.0,1006.1,1002.8,25.2,29.8,No
40730,2012-02-05,27.4,32.8,24.0,30.0,72.0,60.0,1008.5,1005.3,29.9,31.5,No
40731,2012-02-07,28.1,29.9,17.0,9.0,76.0,84.0,1006.8,1005.3,29.7,25.6,Yes
40732,2012-02-09,23.2,32.7,9.0,13.0,81.0,56.0,1009.1,1006.1,27.7,29.5,No
40733,2012-02-10,25.3,32.8,9.0,24.0,84.0,64.0,1009.0,1006.1,29.3,32.5,No
40734,2012-02-12,26.0,33.4,7.0,26.0,78.0,65.0,1011.1,1008.1,30.2,32.4,Yes
40735,2012-02-13,25.6,33.3,9.0,17.0,75.0,62.0,1011.8,1008.5,29.2,32.1,No
40736,2012-02-15,25.8,33.4,9.0,20.0,71.0,61.0,1009.7,1006.3,29.8,32.5,No
40737,2012-02-18,25.7,34.0,15.0,19.0,71.0,70.0,1009.9,1006.3,29.7,31.0,Yes
40738,2012-02-22,25.8,29.2,9.0,7.0,79.0,92.0,1008.6,1006.5,28.9,25.8,Yes
40739,2012-02-24,24.9,32.9,9.0,17.0,93.0,60.0,1008.0,1005.9,26.2,30.7,No
40740,2012-02-27,24.6,32.5,7.0,20.0,92.0,61.0,1007.8,1004.2,25.8,32.2,No
40741,2012-03-01,25.2,30.0,2.0,9.0,78.0,95.0,1006.5,1004.2,27.8,24.8,Yes
40742,2012-03-07,23.8,32.2,7.0,19.0,79.0,66.0,1006.6,1003.1,28.2,31.0,Yes
40743,2012-03-10,24.5,33.2,17.0,11.0,88.0,58.0,1007.3,1003.2,26.3,32.2,Yes
40744,2012-03-11,24.0,32.4,19.0,9.0,82.0,94.0,1006.2,1003.2,27.6,26.9,Yes
40745,2012-03-13,25.4,30.0,13.0,20.0,91.0,84.0,1005.5,1002.3,27.1,28.2,Yes
40746,2012-03-15,23.3,29.2,22.0,24.0,98.0,85.0,1005.8,1003.6,24.2,27.5,Yes
40747,2012-03-17,24.5,30.6,24.0,19.0,76.0,73.0,1006.6,1004.1,29.8,28.7,Yes
40748,2012-03-20,27.5,32.6,24.0,31.0,78.0,69.0,1005.1,1002.4,29.2,31.4,No
40749,2012-03-21,27.5,32.7,24.0,33.0,71.0,64.0,1006.4,1004.3,30.1,31.3,No
40750,2012-03-26,22.8,32.1,13.0,17.0,66.0,53.0,1011.0,1007.7,27.6,30.9,No
40751,2012-03-27,23.9,33.3,13.0,26.0,68.0,54.0,1011.6,1008.4,28.9,31.7,No
40752,2012-03-28,27.0,33.1,11.0,17.0,80.0,60.0,1011.3,1007.7,27.8,32.3,Yes
40753,2012-03-31,25.4,32.5,9.0,17.0,70.0,61.0,1013.7,1009.5,29.4,31.3,No
40754,2012-04-02,22.7,32.0,9.0,17.0,73.0,61.0,1014.8,1011.4,28.9,31.3,Yes
40755,2012-04-03,23.3,33.3,11.0,22.0,69.0,55.0,1015.7,1012.0,29.3,31.6,No
40756,2012-04-04,25.0,32.5,11.0,20.0,69.0,53.0,1014.9,1010.6,29.4,31.6,No
40757,2012-04-08,23.9,33.9,11.0,15.0,69.0,41.0,1013.7,1009.4,28.7,33.0,No
40758,2012-04-12,23.9,32.9,24.0,26.0,60.0,43.0,1012.0,1009.1,27.8,32.2,Yes
40759,2012-04-15,24.5,33.9,15.0,26.0,71.0,43.0,1012.7,1008.7,28.1,33.6,No
40760,2012-04-18,25.2,34.5,17.0,17.0,70.0,40.0,1008.5,1005.1,28.6,33.7,No
40761,2012-04-27,20.7,29.9,26.0,20.0,51.0,40.0,1014.1,1011.6,23.5,29.5,No
40762,2012-04-29,18.8,31.0,24.0,13.0,49.0,32.0,1012.9,1009.6,22.7,30.5,No
40763,2012-04-30,19.4,30.9,17.0,22.0,60.0,58.0,1012.7,1009.3,23.8,29.1,No
40764,2012-05-03,22.3,31.8,24.0,22.0,80.0,53.0,1011.2,1007.7,26.3,31.1,Yes
40765,2012-05-09,24.2,29.2,22.0,19.0,79.0,73.0,1011.4,1010.2,25.9,28.4,No
40766,2012-05-11,22.9,32.0,20.0,19.0,76.0,47.0,1012.2,1009.2,26.2,31.2,No
40767,2012-05-21,21.6,32.1,17.0,26.0,64.0,35.0,1013.4,1009.3,25.6,31.8,No
40768,2012-06-01,22.1,32.4,15.0,22.0,67.0,43.0,1012.2,1008.6,26.4,32.2,No
40769,2012-06-02,23.1,31.5,19.0,17.0,69.0,54.0,1011.9,1008.7,26.1,30.1,No
40770,2012-06-05,18.1,28.0,26.0,22.0,42.0,23.0,1014.9,1010.7,20.9,27.3,No
40771,2012-06-06,14.6,27.2,19.0,17.0,40.0,22.0,1015.1,1011.1,20.3,26.7,No
40772,2012-06-07,14.7,28.2,22.0,13.0,51.0,27.0,1015.0,1011.0,20.2,27.8,No
40773,2012-06-16,19.9,30.9,15.0,24.0,83.0,46.0,1015.2,1011.3,23.9,29.9,No
40774,2012-06-17,18.8,31.2,9.0,28.0,87.0,28.0,1018.2,1013.9,23.8,30.7,No
40775,2012-06-24,14.7,26.3,33.0,19.0,28.0,16.0,1019.3,1015.1,17.6,25.1,No
40776,2012-06-26,16.7,29.3,22.0,6.0,36.0,23.0,1017.8,1012.7,18.7,28.6,No
40777,2012-06-27,17.3,30.4,22.0,13.0,42.0,26.0,1016.1,1011.5,19.7,29.1,No
40778,2012-06-28,17.5,31.1,19.0,20.0,55.0,36.0,1014.6,1010.8,20.3,29.9,No
40779,2012-06-30,15.9,30.1,9.0,17.0,78.0,35.0,1013.4,1009.8,22.2,28.9,No
40780,2012-07-15,21.4,33.8,9.0,9.0,79.0,40.0,1013.2,1009.7,25.9,33.1,No
40781,2012-07-16,22.5,33.3,30.0,26.0,44.0,31.0,1014.7,1010.5,25.8,31.7,No
40782,2012-07-19,19.3,32.0,19.0,15.0,29.0,16.0,1015.4,1011.6,22.0,30.8,No
40783,2012-07-20,17.6,30.6,24.0,20.0,32.0,14.0,1017.1,1013.0,20.9,29.7,No
40784,2012-07-24,16.7,30.5,13.0,26.0,52.0,40.0,1014.6,1010.4,23.0,29.4,No
40785,2012-07-25,17.3,29.0,9.0,17.0,67.0,54.0,1015.9,1012.3,24.3,28.3,No
40786,2012-07-26,18.2,30.4,7.0,17.0,69.0,53.0,1014.5,1011.1,24.4,29.4,No
40787,2012-08-11,17.7,31.6,28.0,30.0,42.0,10.0,1018.5,1013.7,21.7,30.4,No
40788,2012-08-14,14.5,30.5,24.0,13.0,50.0,15.0,1017.1,1013.5,21.3,29.5,No
40789,2012-08-30,20.1,31.1,7.0,24.0,73.0,46.0,1015.8,1010.9,25.6,29.8,No
40790,2012-09-01,20.8,34.2,9.0,22.0,74.0,43.0,1014.6,1010.4,26.8,30.9,No
40791,2012-09-03,19.5,35.5,6.0,20.0,66.0,34.0,1014.2,1010.6,26.6,30.8,No
40792,2012-09-04,20.0,31.2,7.0,20.0,75.0,50.0,1015.3,1011.5,25.9,30.4,No
40793,2012-09-06,21.4,32.4,7.0,19.0,68.0,44.0,1014.3,1010.6,26.5,30.9,No
40794,2012-09-11,21.4,35.1,11.0,22.0,66.0,44.0,1014.6,1010.4,27.6,31.4,No
40795,2012-09-12,23.8,35.0,15.0,20.0,82.0,41.0,1015.1,1010.3,26.4,32.2,No
40796,2012-09-13,21.2,33.0,6.0,28.0,67.0,57.0,1013.9,1009.5,28.2,30.6,No
40797,2012-09-17,21.2,32.2,11.0,24.0,68.0,46.0,1015.7,1010.8,28.0,31.2,No
40798,2012-09-18,20.9,32.9,9.0,20.0,74.0,50.0,1015.2,1010.8,26.9,31.6,No
40799,2012-09-19,22.6,33.1,7.0,22.0,76.0,44.0,1014.2,1009.1,27.1,32.1,No
40800,2012-09-21,20.7,33.1,13.0,26.0,62.0,54.0,1015.1,1010.4,28.2,31.2,No
40801,2012-09-23,22.5,33.8,7.0,20.0,71.0,52.0,1012.0,1007.3,27.9,32.4,No
40802,2012-09-30,22.4,30.3,17.0,11.0,96.0,57.0,1017.1,1012.1,22.6,28.9,Yes
40803,2012-10-02,23.0,34.2,11.0,22.0,72.0,49.0,1016.7,1011.3,27.5,31.3,No
40804,2012-10-06,25.5,31.9,15.0,19.0,73.0,67.0,1014.1,1010.0,28.1,29.3,No
40805,2012-10-09,24.3,34.2,11.0,15.0,63.0,47.0,1011.1,1006.9,29.6,32.6,No
40806,2012-10-12,25.3,34.7,26.0,22.0,66.0,33.0,1014.5,1011.2,28.5,33.6,No
40807,2012-10-13,23.5,36.6,13.0,28.0,64.0,28.0,1014.8,1009.9,29.1,34.3,No
40808,2012-10-17,26.2,34.8,20.0,24.0,59.0,43.0,1014.3,1009.5,30.0,33.8,No
40809,2012-10-20,23.3,33.6,13.0,22.0,60.0,32.0,1012.3,1008.4,29.9,32.9,No
40810,2012-10-26,24.7,34.3,13.0,20.0,61.0,46.0,1011.1,1007.0,30.7,33.9,No
40811,2012-10-28,22.9,32.8,13.0,9.0,96.0,61.0,1012.1,1007.4,23.4,32.0,Yes
40812,2012-10-29,23.3,34.2,6.0,19.0,60.0,56.0,1011.1,1007.0,29.9,32.0,No
40813,2012-10-30,25.5,34.1,11.0,15.0,67.0,50.0,1010.9,1007.0,29.8,33.5,No
40814,2012-10-31,26.0,34.4,13.0,24.0,61.0,55.0,1011.5,1007.5,30.3,33.1,No
40815,2012-11-02,25.6,34.1,9.0,17.0,71.0,55.0,1011.2,1006.9,29.2,33.1,Yes
40816,2012-11-03,23.2,33.4,9.0,17.0,88.0,58.0,1010.3,1007.0,26.0,32.3,No
40817,2012-11-04,25.4,33.3,13.0,30.0,76.0,68.0,1010.6,1006.2,29.8,32.4,No
40818,2012-11-05,25.8,32.9,9.0,19.0,70.0,65.0,1010.2,1006.7,30.7,32.0,Yes
40819,2012-11-14,25.6,32.9,9.0,20.0,70.0,62.0,1011.4,1008.1,30.1,32.1,Yes
40820,2013-01-03,24.3,33.8,7.0,22.0,88.0,74.0,1008.1,1004.5,28.2,28.3,No
40821,2013-01-04,25.4,34.9,7.0,13.0,70.0,56.0,1005.8,1002.4,30.0,33.2,Yes
40822,2013-01-05,24.9,32.9,9.0,19.0,82.0,81.0,1006.1,1004.0,28.3,27.6,Yes
40823,2013-01-09,26.7,33.6,2.0,19.0,77.0,58.0,1005.3,1002.8,29.3,33.2,No
40824,2013-01-12,25.7,33.1,13.0,17.0,83.0,67.0,1007.4,1004.5,26.8,32.1,Yes
40825,2013-01-17,24.5,31.4,15.0,13.0,80.0,71.0,1004.0,1002.7,27.1,29.5,No
40826,2013-01-22,27.9,33.1,30.0,37.0,74.0,61.0,1008.2,1005.9,30.3,32.4,No
40827,2013-01-25,28.8,33.7,20.0,33.0,81.0,72.0,1006.8,1004.0,30.2,32.4,No
40828,2013-01-29,23.8,32.1,15.0,24.0,70.0,73.0,1008.2,1007.1,26.7,29.9,No
40829,2013-03-06,27.6,31.9,17.0,28.0,73.0,63.0,1008.0,1006.0,30.1,31.6,No
40830,2013-03-16,24.2,33.8,13.0,15.0,85.0,59.0,1012.2,1008.5,27.6,32.8,No
40831,2013-03-17,24.5,34.7,17.0,28.0,82.0,74.0,1011.1,1007.5,29.6,32.0,No
40832,2013-03-22,25.1,33.3,0.0,24.0,77.0,61.0,1010.4,1007.9,30.3,31.9,Yes
40833,2013-03-23,25.2,32.0,9.0,19.0,77.0,80.0,1011.1,1008.3,29.7,27.7,Yes
40834,2013-03-26,23.9,30.3,20.0,9.0,84.0,79.0,1007.1,1004.0,26.2,28.2,Yes
40835,2013-03-31,25.6,31.6,19.0,24.0,80.0,72.0,1007.0,1004.5,29.3,30.4,Yes
40836,2013-04-05,26.1,33.1,28.0,28.0,72.0,58.0,1010.3,1007.8,29.0,31.7,No
40837,2013-04-08,25.4,34.1,17.0,31.0,66.0,39.0,1009.8,1006.9,29.0,33.3,No
40838,2013-04-13,19.4,33.7,6.0,13.0,47.0,22.0,1012.1,1008.0,28.9,33.6,No
40839,2013-04-17,25.1,35.4,7.0,19.0,75.0,54.0,1010.8,1007.6,29.8,33.4,No
40840,2013-04-21,24.6,33.4,11.0,19.0,72.0,62.0,1012.4,1008.2,30.3,32.4,No
40841,2013-04-22,24.9,33.5,9.0,24.0,76.0,56.0,1011.6,1008.3,29.3,32.7,Yes
40842,2013-04-25,24.0,34.8,19.0,24.0,62.0,31.0,1013.4,1010.4,29.0,34.1,No
40843,2013-05-09,24.1,34.1,19.0,17.0,65.0,35.0,1012.8,1008.5,27.9,33.4,No
40844,2013-05-16,25.5,33.1,19.0,20.0,80.0,56.0,1011.6,1009.2,28.1,32.2,No
40845,2013-05-17,25.3,31.6,17.0,20.0,71.0,60.0,1012.7,1009.8,27.6,30.9,Yes
40846,2013-05-19,25.6,32.2,26.0,17.0,74.0,70.0,1012.4,1009.7,28.1,30.1,No
40847,2013-05-24,23.0,29.6,24.0,22.0,74.0,37.0,1013.0,1010.2,25.7,29.2,No
40848,2013-05-27,21.0,29.6,26.0,17.0,73.0,53.0,1013.0,1010.8,22.9,28.8,No
40849,2013-05-30,21.5,31.4,24.0,19.0,67.0,33.0,1014.0,1009.7,25.3,30.8,No
40850,2013-06-02,22.6,32.9,22.0,30.0,64.0,29.0,1012.4,1008.0,26.7,32.3,No
40851,2013-06-04,20.7,30.8,28.0,20.0,48.0,40.0,1013.5,1008.9,24.4,30.0,No
40852,2013-06-06,23.3,32.2,26.0,20.0,67.0,47.0,1012.5,1009.7,26.1,31.4,No
40853,2013-06-11,23.2,33.3,20.0,19.0,70.0,37.0,1011.2,1007.8,27.1,32.4,No
40854,2013-06-12,21.8,32.8,9.0,17.0,75.0,59.0,1010.5,1006.8,26.9,30.0,No
40855,2013-06-13,22.2,33.4,15.0,22.0,65.0,30.0,1010.0,1006.5,26.3,32.8,No
40856,2013-06-18,20.2,31.2,24.0,20.0,55.0,31.0,1011.6,1007.9,23.9,30.7,No
40857,2013-06-22,21.8,29.6,24.0,24.0,36.0,31.0,1014.4,1012.2,24.1,28.9,No
40858,2013-06-23,23.9,32.1,33.0,22.0,36.0,28.0,1015.1,1011.9,24.6,31.0,No
40859,2013-06-25,20.3,32.7,24.0,13.0,45.0,28.0,1015.3,1011.5,25.1,31.9,No
40860,2013-06-26,20.1,32.6,13.0,22.0,72.0,58.0,1014.4,1009.4,25.7,30.5,No
40861,2013-07-01,18.5,28.5,26.0,24.0,30.0,17.0,1016.2,1012.2,22.2,28.1,No
40862,2013-07-02,16.4,27.4,20.0,20.0,37.0,30.0,1017.5,1012.6,18.4,26.6,No
40863,2013-07-03,18.0,29.3,19.0,15.0,59.0,35.0,1015.7,1011.5,21.0,29.0,No
40864,2013-07-04,19.6,30.6,15.0,15.0,54.0,47.0,1013.8,1009.5,23.0,29.0,No
40865,2013-07-11,22.5,32.4,22.0,26.0,49.0,41.0,1013.7,1010.1,25.1,31.7,No
40866,2013-07-12,23.6,32.4,30.0,24.0,61.0,40.0,1013.6,1010.2,25.7,31.8,No
40867,2013-07-13,22.0,31.7,15.0,9.0,69.0,42.0,1014.0,1010.3,25.2,31.1,No
40868,2013-07-14,20.5,32.3,31.0,28.0,60.0,37.0,1014.0,1010.2,24.6,31.6,No
40869,2013-07-15,20.5,32.2,24.0,20.0,58.0,22.0,1014.8,1010.5,24.4,31.7,No
40870,2013-07-19,18.9,32.0,17.0,24.0,73.0,57.0,1013.1,1009.2,24.9,29.0,No
40871,2013-07-26,17.3,30.6,19.0,13.0,30.0,22.0,1015.9,1012.2,20.1,29.5,No
40872,2013-07-28,18.9,30.5,11.0,17.0,52.0,42.0,1014.6,1011.2,23.1,29.4,No
40873,2013-07-29,17.6,32.3,13.0,20.0,68.0,44.0,1014.7,1010.2,24.4,29.6,No
40874,2013-07-31,18.5,31.6,20.0,19.0,46.0,19.0,1014.1,1009.8,24.1,30.7,No
40875,2013-08-07,16.2,32.3,17.0,28.0,65.0,35.0,1015.6,1011.4,24.5,29.3,No
40876,2013-08-11,16.9,30.0,13.0,17.0,63.0,47.0,1014.8,1010.8,24.1,28.4,No
40877,2013-08-13,19.7,30.5,11.0,20.0,72.0,54.0,1014.5,1010.8,25.5,29.0,No
40878,2013-08-16,21.2,32.6,9.0,28.0,76.0,58.0,1014.9,1010.3,26.2,30.0,No
40879,2013-08-20,20.9,32.3,11.0,24.0,65.0,52.0,1013.3,1009.8,26.8,30.9,No
40880,2013-08-22,22.3,31.3,2.0,20.0,72.0,56.0,1014.0,1010.3,27.2,30.1,Yes
40881,2013-08-23,21.1,31.5,9.0,15.0,87.0,23.0,1015.4,1012.2,23.4,30.8,No
40882,2013-08-24,18.5,33.2,20.0,20.0,44.0,10.0,1016.7,1011.9,24.9,32.6,No
40883,2013-08-29,21.1,32.5,15.0,24.0,67.0,52.0,1015.9,1010.7,26.9,30.2,No
40884,2013-09-05,21.6,33.2,28.0,13.0,47.0,26.0,1015.7,1011.2,25.6,32.2,No
40885,2013-09-09,23.1,32.8,19.0,26.0,64.0,41.0,1015.2,1010.3,27.2,31.2,No
